"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"US237","Jacksonville","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,0.44,,
"US237","Jacksonville","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,0.45,,
"US237","Jacksonville","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2014","2014","PC","Percentage","0","Units",,,0.46,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","Units",,,126.56,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","Units",,,128.79,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","Units",,,131.08,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","Units",,,133.42,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","Units",,,135.83,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","Units",,,138.3,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","Units",,,140.84,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","Units",,,143.44,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","Units",,,146.11,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","Units",,,148.86,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","Units",,,151.68,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","Units",,,154.57,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","Units",,,157.54,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2013","2013","RATIO","Ratio","0","Units",,,160.6,,
"US237","Jacksonville","POP_DENS","Population density (persons per km2)","2014","2014","RATIO","Ratio","0","Units",,,163.74,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2000","2000","PER","Persons","0","Units",,,1337726,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2001","2001","PER","Persons","0","Units",,,1319228,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2002","2002","PER","Persons","0","Units",,,1301635,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2003","2003","PER","Persons","0","Units",,,1284916,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2004","2004","PER","Persons","0","Units",,,1269033,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2005","2005","PER","Persons","0","Units",,,1253964,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2006","2006","PER","Persons","0","Units",,,1239679,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2007","2007","PER","Persons","0","Units",,,1226150,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2008","2008","PER","Persons","0","Units",,,1213355,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2009","2009","PER","Persons","0","Units",,,1201268,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2010","2010","PER","Persons","0","Units",,,1189866,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2011","2011","PER","Persons","0","Units",,,1179130,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2012","2012","PER","Persons","0","Units",,,1169036,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2013","2013","PER","Persons","0","Units",,,1159566,,
"US241","New Orleans","POP","Total population of the metropolitan area (persons)","2014","2014","PER","Persons","0","Units",,,1150702,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,0.47,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,0.46,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,0.45,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,0.44,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,0.43,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,0.42,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,0.42,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,0.41,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,0.4,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,0.39,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,0.38,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,0.38,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,0.37,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,0.37,,
"US241","New Orleans","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2014","2014","PC","Percentage","0","Units",,,0.36,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","Units",,,106.93,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","Units",,,105.45,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","Units",,,104.04,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","Units",,,102.7,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","Units",,,101.43,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","Units",,,100.23,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","Units",,,99.09,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","Units",,,98.01,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","Units",,,96.98,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","Units",,,96.02,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","Units",,,95.11,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","Units",,,94.25,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","Units",,,93.44,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2013","2013","RATIO","Ratio","0","Units",,,92.68,,
"US241","New Orleans","POP_DENS","Population density (persons per km2)","2014","2014","RATIO","Ratio","0","Units",,,91.98,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2000","2000","PER","Persons","0","Units",,,4693161,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2001","2001","PER","Persons","0","Units",,,4801025,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2002","2002","PER","Persons","0","Units",,,4911893,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2003","2003","PER","Persons","0","Units",,,5025870,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2004","2004","PER","Persons","0","Units",,,5143070,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2005","2005","PER","Persons","0","Units",,,5263599,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2006","2006","PER","Persons","0","Units",,,5387576,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2007","2007","PER","Persons","0","Units",,,5515125,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2008","2008","PER","Persons","0","Units",,,5646373,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2009","2009","PER","Persons","0","Units",,,5781451,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2010","2010","PER","Persons","0","Units",,,5920500,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2011","2011","PER","Persons","0","Units",,,6063660,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2012","2012","PER","Persons","0","Units",,,6211085,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2013","2013","PER","Persons","0","Units",,,6362930,,
"US242","Houston","POP","Total population of the metropolitan area (persons)","2014","2014","PER","Persons","0","Units",,,6519358,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,1.66,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,1.68,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,1.71,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,1.73,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,1.76,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,1.78,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,1.81,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,1.83,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,1.86,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,1.88,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,1.91,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,1.95,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,1.98,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,2.01,,
"US242","Houston","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2014","2014","PC","Percentage","0","Units",,,2.04,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","Units",,,208.69,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","Units",,,213.49,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","Units",,,218.42,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","Units",,,223.49,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","Units",,,228.7,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","Units",,,234.06,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","Units",,,239.57,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","Units",,,245.24,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","Units",,,251.08,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","Units",,,257.09,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","Units",,,263.27,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","Units",,,269.63,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","Units",,,276.19,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2013","2013","RATIO","Ratio","0","Units",,,282.94,,
"US242","Houston","POP_DENS","Population density (persons per km2)","2014","2014","RATIO","Ratio","0","Units",,,289.9,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2000","2000","PER","Persons","0","Units",,,1711703,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2001","2001","PER","Persons","0","Units",,,1750342,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2002","2002","PER","Persons","0","Units",,,1789903,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2003","2003","PER","Persons","0","Units",,,1830407,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2004","2004","PER","Persons","0","Units",,,1871881,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2005","2005","PER","Persons","0","Units",,,1914349,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2006","2006","PER","Persons","0","Units",,,1957833,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2007","2007","PER","Persons","0","Units",,,2002366,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2008","2008","PER","Persons","0","Units",,,2047970,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2009","2009","PER","Persons","0","Units",,,2094675,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2010","2010","PER","Persons","0","Units",,,2142508,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2011","2011","PER","Persons","0","Units",,,2191500,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2012","2012","PER","Persons","0","Units",,,2241681,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2013","2013","PER","Persons","0","Units",,,2293079,,
"US245","San Antonio","POP","Total population of the metropolitan area (persons)","2014","2014","PER","Persons","0","Units",,,2345730,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,0.61,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,0.61,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,0.62,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,0.63,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,0.64,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,0.65,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,0.66,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,0.66,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,0.67,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,0.68,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,0.69,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,0.7,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,0.71,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,0.72,,
"US245","San Antonio","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2014","2014","PC","Percentage","0","Units",,,0.74,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","Units",,,89.49,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","Units",,,91.51,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","Units",,,93.58,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","Units",,,95.7,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","Units",,,97.87,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","Units",,,100.09,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","Units",,,102.36,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","Units",,,104.69,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","Units",,,107.07,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","Units",,,109.52,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","Units",,,112.02,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","Units",,,114.58,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","Units",,,117.2,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2013","2013","RATIO","Ratio","0","Units",,,119.89,,
"US245","San Antonio","POP_DENS","Population density (persons per km2)","2014","2014","RATIO","Ratio","0","Units",,,122.64,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2000","2000","PER","Persons","0","Units",,,1644561,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2001","2001","PER","Persons","0","Units",,,1687426,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2002","2002","PER","Persons","0","Units",,,1731537,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2003","2003","PER","Persons","0","Units",,,1776935,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2004","2004","PER","Persons","0","Units",,,1823660,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2005","2005","PER","Persons","0","Units",,,1871758,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2006","2006","PER","Persons","0","Units",,,1921268,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2007","2007","PER","Persons","0","Units",,,1972241,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2008","2008","PER","Persons","0","Units",,,2024723,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2009","2009","PER","Persons","0","Units",,,2078762,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2010","2010","PER","Persons","0","Units",,,2134411,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2011","2011","PER","Persons","0","Units",,,2191721,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2012","2012","PER","Persons","0","Units",,,2250749,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2013","2013","PER","Persons","0","Units",,,2311550,,
"US250","Orlando","POP","Total population of the metropolitan area (persons)","2014","2014","PER","Persons","0","Units",,,2374184,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,0.58,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,0.59,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,0.6,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,0.61,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,0.62,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,0.63,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,0.64,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,0.65,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,0.67,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,0.68,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,0.69,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,0.7,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,0.72,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,0.73,,
"US250","Orlando","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2014","2014","PC","Percentage","0","Units",,,0.74,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","Units",,,158.28,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","Units",,,162.4,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","Units",,,166.65,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","Units",,,171.02,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","Units",,,175.51,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","Units",,,180.14,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","Units",,,184.91,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","Units",,,189.81,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","Units",,,194.87,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","Units",,,200.07,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","Units",,,205.42,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","Units",,,210.94,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","Units",,,216.62,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2013","2013","RATIO","Ratio","0","Units",,,222.47,,
"US250","Orlando","POP_DENS","Population density (persons per km2)","2014","2014","RATIO","Ratio","0","Units",,,228.5,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2000","2000","PER","Persons","0","Units",,,1266247,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2001","2001","PER","Persons","0","Units",,,1276199,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2002","2002","PER","Persons","0","Units",,,1286468,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2003","2003","PER","Persons","0","Units",,,1297063,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2004","2004","PER","Persons","0","Units",,,1307995,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2005","2005","PER","Persons","0","Units",,,1319273,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2006","2006","PER","Persons","0","Units",,,1330908,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2007","2007","PER","Persons","0","Units",,,1342910,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2008","2008","PER","Persons","0","Units",,,1355292,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2009","2009","PER","Persons","0","Units",,,1368065,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2010","2010","PER","Persons","0","Units",,,1381239,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2011","2011","PER","Persons","0","Units",,,1394827,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2012","2012","PER","Persons","0","Units",,,1408843,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2013","2013","PER","Persons","0","Units",,,1423299,,
"US251","Clearwater/Saint Petersburg","POP","Total population of the metropolitan area (persons)","2014","2014","PER","Persons","0","Units",,,1438208,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2014","2014","PC","Percentage","0","Units",,,0.45,,
"US251","Clearwater/Saint Petersburg","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","Units",,,443.7,,
"US251","Clearwater/Saint Petersburg","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","Units",,,447.18,,
"US251","Clearwater/Saint Petersburg","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","Units",,,450.78,,
"US251","Clearwater/Saint Petersburg","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","Units",,,454.49,,
