,Country Code,2016,city,city_ascii,lat,lng,pop,country,iso2,iso3,province
539,BDI,10524117.0,Rutana,Rutana,-3.93100195,29.99300455,20893.0,Burundi,BI,BDI,Rutana
540,BDI,10524117.0,Ruyigi,Ruyigi,-3.481001905,30.2439966,38458.0,Burundi,BI,BDI,Ruyigi
541,BDI,10524117.0,Bubanza,Bubanza,-3.083300984,29.36670351,12728.0,Burundi,BI,BDI,Bubanza
542,BDI,10524117.0,Kayanza,Kayanza,-2.899997879,29.5667016,19443.0,Burundi,BI,BDI,Kayanza
543,BDI,10524117.0,Makamba,Makamba,-4.133303903,29.79999964,19642.0,Burundi,BI,BDI,Makamba
544,BDI,10524117.0,Ngozi,Ngozi,-2.912003884,29.82500157,21506.0,Burundi,BI,BDI,Ngozi
545,BDI,10524117.0,Kirundo,Kirundo,-2.5847222,30.0972222,6083.0,Burundi,BI,BDI,Kirundo
546,BDI,10524117.0,Muramvya,Muramvya,-3.260997006,29.61199862,18041.0,Burundi,BI,BDI,Muramvya
547,BDI,10524117.0,Bururi,Bururi,-3.950729147,29.61657955,20066.5,Burundi,BI,BDI,Bururi
548,BDI,10524117.0,Muyinga,Muyinga,-2.852346579,30.31726029,71076.0,Burundi,BI,BDI,Muyinga
549,BDI,10524117.0,Gitega,Gitega,-3.426006654,29.84359411,23167.0,Burundi,BI,BDI,Muramvya
550,BDI,10524117.0,Bujumbura,Bujumbura,-3.37608722,29.36000606,331700.0,Burundi,BI,BDI,Bujumbura Mairie
551,BEL,11348159.0,Mons,Mons,50.44599911,3.939003561,91277.0,Belgium,BE,BEL,Hainaut
552,BEL,11348159.0,Hasselt,Hasselt,50.96400317,5.483997561,69222.0,Belgium,BE,BEL,Limburg
553,BEL,11348159.0,Arlon,Arlon,49.68330313,5.816700472,26179.0,Belgium,BE,BEL,Arlon
554,BEL,11348159.0,Gent,Gent,51.02999758,3.700021931,337914.5,Belgium,BE,BEL,East Flanders
555,BEL,11348159.0,Liege,Liege,50.62999615,5.580010537,472803.0,Belgium,BE,BEL,Liege
556,BEL,11348159.0,Brugge,Brugge,51.22037355,3.230024779,131589.0,Belgium,BE,BEL,Brugge
557,BEL,11348159.0,Namur,Namur,50.47039349,4.870028034,97155.5,Belgium,BE,BEL,Namur
558,BEL,11348159.0,Charleroi,Charleroi,50.42039654,4.450001992,272749.5,Belgium,BE,BEL,Charleroi
559,BEL,11348159.0,Antwerpen,Antwerpen,51.22037355,4.415017048,689902.5,Belgium,BE,BEL,Antwerp
560,BEL,11348159.0,Brussels,Brussels,50.83331708,4.333316608,1381011.0,Belgium,BE,BEL,Brussels
561,BEN,10872298.0,Lokossa,Lokossa,6.615000092,1.715004457,86971.0,Benin,BJ,BEN,Mono
562,BEN,10872298.0,Kandi,Kandi,11.13036582,2.940016641,73483.0,Benin,BJ,BEN,Alibori
563,BEN,10872298.0,Ouidah,Ouidah,6.360372741,2.089991006,83503.0,Benin,BJ,BEN,Atlantique
564,BEN,10872298.0,Abomey,Abomey,7.190399596,1.98999711,82154.0,Benin,BJ,BEN,Zou
565,BEN,10872298.0,Natitingou,Natitingou,10.32041526,1.389982054,65356.5,Benin,BJ,BEN,Atakora
566,BEN,10872298.0,Djougou,Djougou,9.700427265,1.680041869,152708.5,Benin,BJ,BEN,Donga
567,BEN,10872298.0,Parakou,Parakou,9.340009988,2.620036172,176303.0,Benin,BJ,BEN,Borgou
568,BEN,10872298.0,Porto-Novo,Porto-Novo,6.483310973,2.616625528,267084.0,Benin,BJ,BEN,Ouémé
569,BEN,10872298.0,Cotonou,Cotonou,6.400008564,2.519990599,726292.0,Benin,BJ,BEN,Ouémé
570,BFA,18646433.0,Fada Ngourma,Fada Ngourma,12.05499605,0.360999451,33910.0,Burkina Faso,BF,BFA,Gourma
571,BFA,18646433.0,Orodara,Orodara,10.97399705,-4.907996452,18632.0,Burkina Faso,BF,BFA,Kénédougou
572,BFA,18646433.0,Solenzo,Solenzo,12.1833333,-4.0833333,10385.0,Burkina Faso,BF,BFA,Banwa
573,BFA,18646433.0,Nouna,Nouna,12.7289971,-3.860000519,29048.0,Burkina Faso,BF,BFA,Kossi
574,BFA,18646433.0,Dedougou,Dedougou,12.455001,-3.464000439,45341.0,Burkina Faso,BF,BFA,Mou Houn
575,BFA,18646433.0,Gorom Gorom,Gorom Gorom,14.45000398,-0.233297546,6691.0,Burkina Faso,BF,BFA,Oudalan
576,BFA,18646433.0,Djibo,Djibo,14.09900404,-1.627001421,22223.0,Burkina Faso,BF,BFA,Soum
577,BFA,18646433.0,Tougan,Tougan,13.06899899,-3.069998409,17590.0,Burkina Faso,BF,BFA,Sourou
578,BFA,18646433.0,Kombissiri,Kombissiri,12.06399605,-1.333997543,30137.0,Burkina Faso,BF,BFA,Bazéga
579,BFA,18646433.0,Ziniare,Ziniare,12.57699605,-1.293002442,12703.0,Burkina Faso,BF,BFA,Oubritenga
580,BFA,18646433.0,Yako,Yako,12.95399712,-2.262995501,22904.0,Burkina Faso,BF,BFA,Passoré
581,BFA,18646433.0,Reo,Reo,12.33349214,-2.466944513,37535.0,Burkina Faso,BF,BFA,Sanguié
582,BFA,18646433.0,Leo,Leo,11.09400299,-2.097998529,26884.0,Burkina Faso,BF,BFA,Sissili
583,BFA,18646433.0,Sapouy,Sapouy,11.5544444,-1.7736111,3837.0,Burkina Faso,BF,BFA,Ziro
584,BFA,18646433.0,Boulsa,Boulsa,12.65699714,-0.568997532,17489.0,Burkina Faso,BF,BFA,Namentenga
585,BFA,18646433.0,Zorgo,Zorgo,12.24299707,-0.611000429,23892.0,Burkina Faso,BF,BFA,Ganzourgou
586,BFA,18646433.0,Koupela,Koupela,12.17700004,-0.356003514,32052.0,Burkina Faso,BF,BFA,Kouritenga
587,BFA,18646433.0,Po,Po,11.16900002,-1.134998478,17924.0,Burkina Faso,BF,BFA,Nahouri
588,BFA,18646433.0,Manga,Manga,11.66200198,-1.064996408,15173.0,Burkina Faso,BF,BFA,Zoundwéogo
589,BFA,18646433.0,Diebougou,Diebougou,10.95200113,-3.248000411,12732.0,Burkina Faso,BF,BFA,Bougouriba
590,BFA,18646433.0,Gaoua,Gaoua,10.32499811,-3.174002407,28023.0,Burkina Faso,BF,BFA,Poni
591,BFA,18646433.0,Bogande,Bogande,12.96900003,-0.1379965,9854.0,Burkina Faso,BF,BFA,Gnagna
592,BFA,18646433.0,Dori,Dori,14.0339971,-0.027998519,37806.0,Burkina Faso,BF,BFA,Séno
593,BFA,18646433.0,Sebba,Sebba,13.4364122,0.530443,3273.0,Burkina Faso,BF,BFA,Yagha
594,BFA,18646433.0,Diapaga,Diapaga,12.07700108,1.796004571,26013.0,Burkina Faso,BF,BFA,Tapoa
595,BFA,18646433.0,Koudougou,Koudougou,12.25047833,-2.369995159,85339.0,Burkina Faso,BF,BFA,Boulkiemdé
596,BFA,18646433.0,Ouahigouya,Ouahigouya,13.5704236,-2.419992108,70300.0,Burkina Faso,BF,BFA,Yatenga
597,BFA,18646433.0,Kaya,Kaya,13.09037539,-1.090047446,39623.0,Burkina Faso,BF,BFA,Sanmatenga
598,BFA,18646433.0,Tenkodogo,Tenkodogo,11.78040367,-0.369703818,37883.0,Burkina Faso,BF,BFA,Boulgou
599,BFA,18646433.0,Banfora,Banfora,10.63044802,-4.760004315,45903.5,Burkina Faso,BF,BFA,Komoé
600,BFA,18646433.0,Bobo Dioulasso,Bobo Dioulasso,11.1799752,-4.289981325,346035.0,Burkina Faso,BF,BFA,Houet
601,BFA,18646433.0,Ouagadougou,Ouagadougou,12.37031598,-1.524723756,992228.5,Burkina Faso,BF,BFA,Kadiogo
602,BGD,162951560.0,Tangail,Tangail,24.24997845,89.92003048,180144.0,Bangladesh,BD,BGD,Dhaka
603,BGD,162951560.0,Sylhet,Sylhet,24.90355613,91.87360632,237000.0,Bangladesh,BD,BGD,Sylhet
604,BGD,162951560.0,Mymensingh,Mymensingh,24.75041302,90.3800024,330126.0,Bangladesh,BD,BGD,Dhaka
605,BGD,162951560.0,Jamalpur,Jamalpur,24.90042971,89.95000281,167900.0,Bangladesh,BD,BGD,Dhaka
606,BGD,162951560.0,Narayanganj,Narayanganj,23.62040448,90.49999508,223622.0,Bangladesh,BD,BGD,Dhaka
607,BGD,162951560.0,Jessore,Jessore,23.17043194,89.19997107,243987.0,Bangladesh,BD,BGD,Khulna
608,BGD,162951560.0,Barisal,Barisal,22.70040895,90.37498979,202242.0,Bangladesh,BD,BGD,Barisal
609,BGD,162951560.0,Comilla,Comilla,23.47041363,91.16998002,389411.0,Bangladesh,BD,BGD,Chittagong
610,BGD,162951560.0,Pabna,Pabna,24.00038129,89.24999385,137888.0,Bangladesh,BD,BGD,Rajshahi
611,BGD,162951560.0,Nawabganj,Nawabganj,24.58039756,88.34999711,142361.0,Bangladesh,BD,BGD,Rajshahi
612,BGD,162951560.0,Saidpur,Saidpur,25.80042645,88.99998328,232209.0,Bangladesh,BD,BGD,Rajshahi
613,BGD,162951560.0,Rangpur,Rangpur,25.75001609,89.28001786,285564.0,Bangladesh,BD,BGD,Rajshahi
614,BGD,162951560.0,Khulna,Khulna,22.839987,89.56000077,1447669.5,Bangladesh,BD,BGD,Khulna
615,BGD,162951560.0,Rajshahi,Rajshahi,24.37498374,88.6050203,755066.5,Bangladesh,BD,BGD,Rajshahi
616,BGD,162951560.0,Dhaka,Dhaka,23.72305971,90.40857947,9899167.0,Bangladesh,BD,BGD,Dhaka
617,BGD,162951560.0,Chittagong,Chittagong,22.32999229,91.79996741,4224611.0,Bangladesh,BD,BGD,Chittagong
618,BGR,7127822.0,Lovec,Lovec,43.13799911,24.71900459,42211.0,Bulgaria,BG,BGR,Lovech
619,BGR,7127822.0,Montana,Montana,43.41400203,23.23700161,47445.0,Bulgaria,BG,BGR,Montana
620,BGR,7127822.0,Razgrad,Razgrad,43.53399903,26.53599663,38285.0,Bulgaria,BG,BGR,Razgrad
621,BGR,7127822.0,Sliven,Sliven,42.67937034,26.33001013,87346.5,Bulgaria,BG,BGR,Sliven
622,BGR,7127822.0,Plovdiv,Plovdiv,42.15397605,24.7539823,319089.5,Bulgaria,BG,BGR,Plovdiv
623,BGR,7127822.0,Pernik,Pernik,42.60999473,23.02271846,80625.0,Bulgaria,BG,BGR,Pernik
624,BGR,7127822.0,Vratsa,Vratsa,43.20998395,23.56253048,68287.0,Bulgaria,BG,BGR,Vratsa
625,BGR,7127822.0,Shumen,Shumen,43.27000612,26.92935339,75487.5,Bulgaria,BG,BGR,Shumen
626,BGR,7127822.0,Khaskovo,Khaskovo,41.94378216,25.5632869,72805.0,Bulgaria,BG,BGR,Haskovo
627,BGR,7127822.0,Stara Zagora,Stara Zagora,42.42313275,25.6227148,128315.5,Bulgaria,BG,BGR,Stara Zagora
628,BGR,7127822.0,Pleven,Pleven,43.42376935,24.61337073,110445.5,Bulgaria,BG,BGR,Pleven
629,BGR,7127822.0,Turnovo,Turnovo,43.08624473,25.65552934,53115.0,Bulgaria,BG,BGR,Veliko Tarnovo
630,BGR,7127822.0,Kyustendil,Kyustendil,42.28427818,22.6911108,49676.5,Bulgaria,BG,BGR,Kyustendil
631,BGR,7127822.0,Dobrich,Dobrich,43.58505149,27.83999548,73813.0,Bulgaria,BG,BGR,Dobrich
632,BGR,7127822.0,Varna,Varna,43.21564252,27.89528926,245522.0,Bulgaria,BG,BGR,Varna
633,BGR,7127822.0,Ruse,Ruse,43.85369143,25.97333939,170254.0,Bulgaria,BG,BGR,Ruse
634,BGR,7127822.0,Burgas,Burgas,42.51460004,27.47464311,174254.0,Bulgaria,BG,BGR,Burgas
635,BGR,7127822.0,Sofia,Sofia,42.68334943,23.31665401,1029913.5,Bulgaria,BG,BGR,Grad Sofiya
636,BHR,1425171.0,Manama,Manama,26.23613629,50.58305172,360697.0,Bahrain,BH,BHR,
637,BHS,391232.0,Freeport,Freeport,26.53327578,-78.70001306,25383.0,The Bahamas,BS,BHS,
638,BHS,391232.0,Nassau,Nassau,25.08339012,-77.35004378,194453.0,The Bahamas,BS,BHS,
639,BIH,3516816.0,Zenica,Zenica,44.21997398,17.91998083,151388.0,Bosnia and Herzegovina,BA,BIH,Zenica-Doboj
640,BIH,3516816.0,Mostar,Mostar,43.35049217,17.82003861,133792.5,Bosnia and Herzegovina,BA,BIH,Herzegovina-Neretva
641,BIH,3516816.0,Tuzla,Tuzla,44.5504706,18.6800378,143410.0,Bosnia and Herzegovina,BA,BIH,Tuzla
642,BIH,3516816.0,Prijedor,Prijedor,44.98039268,16.70000362,70602.5,Bosnia and Herzegovina,BA,BIH,Serbian Republic
643,BIH,3516816.0,Banja Luka,Banja Luka,44.78040489,17.17997432,221422.0,Bosnia and Herzegovina,BA,BIH,Serbian Republic
644,BIH,3516816.0,Sarajevo,Sarajevo,43.8500224,18.38300167,662816.5,Bosnia and Herzegovina,BA,BIH,Sarajevo
645,BLR,9507120.0,Baranavichy,Baranavichy,53.13684572,26.01344031,156514.5,Belarus,BY,BLR,Brest
646,BLR,9507120.0,Polatsk,Polatsk,55.48938946,28.78598425,79216.0,Belarus,BY,BLR,Vitsyebsk
647,BLR,9507120.0,Maladzyechna,Maladzyechna,54.31878908,26.86532629,96055.0,Belarus,BY,BLR,Minsk
648,BLR,9507120.0,Pinsk,Pinsk,52.12786338,26.09405554,120838.5,Belarus,BY,BLR,Brest
649,BLR,9507120.0,Mazyr,Mazyr,52.04595624,29.27215613,100936.0,Belarus,BY,BLR,Homyel'
650,BLR,9507120.0,Mahilyow,Mahilyow,53.89850466,30.32465002,343527.0,Belarus,BY,BLR,Mahilyow
651,BLR,9507120.0,Babruysk,Babruysk,53.12656211,29.19278113,212821.5,Belarus,BY,BLR,Mahilyow
652,BLR,9507120.0,Orsha,Orsha,54.51531455,30.42154333,130276.5,Belarus,BY,BLR,Vitsyebsk
653,BLR,9507120.0,Lida,Lida,53.88847943,25.28464758,99126.0,Belarus,BY,BLR,Hrodna
654,BLR,9507120.0,Hrodna,Hrodna,53.67787213,23.83409013,285867.0,Belarus,BY,BLR,Hrodna
655,BLR,9507120.0,Barysaw,Barysaw,54.22600405,28.49215206,127694.5,Belarus,BY,BLR,Minsk
656,BLR,9507120.0,Homyel,Homyel,52.43001548,31.00000932,472337.5,Belarus,BY,BLR,Homyel'
657,BLR,9507120.0,Vitsyebsk,Vitsyebsk,55.18871014,30.18533036,333318.5,Belarus,BY,BLR,Vitsyebsk
658,BLR,9507120.0,Brest,Brest,52.09998395,23.69998979,266775.0,Belarus,BY,BLR,Brest
659,BLR,9507120.0,Minsk,Minsk,53.89997744,27.56662716,1691069.0,Belarus,BY,BLR,Minsk
660,BLZ,366954.0,El Cayo,El Cayo,17.15599807,-89.06100252,13451.0,Belize,BZ,BLZ,Cayo
661,BLZ,366954.0,Corozal,Corozal,18.39799811,-88.3880005,8724.0,Belize,BZ,BLZ,Corozal
662,BLZ,366954.0,Dangriga,Dangriga,16.97003522,-88.22000045,8506.0,Belize,BZ,BLZ,Stann Creek
663,BLZ,366954.0,Belize City,Belize City,17.49871096,-88.18837447,62244.5,Belize,BZ,BLZ,Belize
664,BLZ,366954.0,Orange Walk,Orange Walk,18.09043194,-88.5599797,18066.5,Belize,BZ,BLZ,Orange Walk
665,BLZ,366954.0,Punta Gorda,Punta Gorda,16.1003467,-88.81001612,6387.0,Belize,BZ,BLZ,Toledo
666,BLZ,366954.0,Belmopan,Belmopan,17.25203351,-88.767073,14300.5,Belize,BZ,BLZ,Cayo
667,BMU,65331.0,Hamilton,Hamilton,32.29419029,-64.78393742,32910.0,Bermuda,BM,BMU,
668,BOL,10887882.0,Punata,Punata,-17.55000242,-65.83997115,20758.5,Bolivia,BO,BOL,Cochabamba
669,BOL,10887882.0,Cliza,Cliza,-17.58999998,-65.9299915,12235.0,Bolivia,BO,BOL,Cochabamba
670,BOL,10887882.0,Quillacollo,Quillacollo,-17.39998574,-66.27999597,227052.0,Bolivia,BO,BOL,Cochabamba
671,BOL,10887882.0,Puerto Villarroel,Puerto Villarroel,-16.87004393,-64.78001001,1778.0,Bolivia,BO,BOL,Cochabamba
672,BOL,10887882.0,Tarabuco,Tarabuco,-19.18003213,-64.91994979,2364.0,Bolivia,BO,BOL,Chuquisaca
673,BOL,10887882.0,Guayaramerin,Guayaramerin,-10.82999917,-65.4099974,36008.0,Bolivia,BO,BOL,El Beni
674,BOL,10887882.0,Santa Ana,Santa Ana,-13.7600012,-65.57996118,234478.0,Bolivia,BO,BOL,El Beni
675,BOL,10887882.0,Baures,Baures,-13.58001219,-63.58005742,2422.0,Bolivia,BO,BOL,El Beni
676,BOL,10887882.0,Sica Sica,Sica Sica,-17.33001585,-67.72998499,1006.0,Bolivia,BO,BOL,La Paz
677,BOL,10887882.0,Rurrenabaque,Rurrenabaque,-14.46001015,-67.55999536,11749.0,Bolivia,BO,BOL,La Paz
678,BOL,10887882.0,Sorata,Sorata,-15.79000649,-68.66005742,2190.0,Bolivia,BO,BOL,La Paz
679,BOL,10887882.0,Achacachi,Achacachi,-16.08332192,-68.66656865,8447.0,Bolivia,BO,BOL,La Paz
680,BOL,10887882.0,Viacha,Viacha,-16.65000568,-68.2999502,34776.0,Bolivia,BO,BOL,La Paz
681,BOL,10887882.0,Quime,Quime,-16.98001137,-67.22001612,3224.5,Bolivia,BO,BOL,La Paz
682,BOL,10887882.0,Llallagua,Llallagua,-18.42002684,-66.63999984,28069.0,Bolivia,BO,BOL,Potosí
683,BOL,10887882.0,Uncia,Uncia,-18.46999795,-66.57002995,4723.0,Bolivia,BO,BOL,Potosí
684,BOL,10887882.0,Uyuni,Uyuni,-20.46000568,-66.82998824,11616.0,Bolivia,BO,BOL,Potosí
685,BOL,10887882.0,Villa Martin,Villa Martin,-20.76655027,-67.7833409,10.0,Bolivia,BO,BOL,Potosí
686,BOL,10887882.0,Betanzos,Betanzos,-19.55995726,-65.45002079,4629.5,Bolivia,BO,BOL,Potosí
687,BOL,10887882.0,Portachuelo,Portachuelo,-17.36003986,-63.40001673,9982.0,Bolivia,BO,BOL,Santa Cruz
688,BOL,10887882.0,Samaipata,Samaipata,-18.18004148,-63.77001998,2926.0,Bolivia,BO,BOL,Santa Cruz
689,BOL,10887882.0,Cuevo,Cuevo,-20.45003213,-63.52998295,953.0,Bolivia,BO,BOL,Santa Cruz
690,BOL,10887882.0,San Carlos,San Carlos,-17.39998574,-63.72999658,5266.5,Bolivia,BO,BOL,Santa Cruz
691,BOL,10887882.0,San Lorenzo,San Lorenzo,-21.47994342,-64.77001062,3000.0,Bolivia,BO,BOL,Tarija
692,BOL,10887882.0,Entre Rios,Entre Rios,-21.53001788,-64.18999435,2685.0,Bolivia,BO,BOL,Tarija
693,BOL,10887882.0,Aiquile,Aiquile,-18.18954995,-65.18001144,5844.0,Bolivia,BO,BOL,Cochabamba
694,BOL,10887882.0,Padilla,Padilla,-19.29961139,-64.30996118,2276.5,Bolivia,BO,BOL,Chuquisaca
695,BOL,10887882.0,Camargo,Camargo,-20.63958128,-65.20998377,4715.0,Bolivia,BO,BOL,Chuquisaca
696,BOL,10887882.0,Reyes,Reyes,-14.30958006,-67.37000696,7376.0,Bolivia,BO,BOL,El Beni
697,BOL,10887882.0,San Borja,San Borja,-14.81962645,-66.84996118,19640.0,Bolivia,BO,BOL,El Beni
698,BOL,10887882.0,Magdalena,Magdalena,-13.2600834,-64.05276758,3445.0,Bolivia,BO,BOL,El Beni
699,BOL,10887882.0,San Ramon,San Ramon,-13.28959064,-64.70998845,5439.5,Bolivia,BO,BOL,El Beni
700,BOL,10887882.0,Puerto Heath,Puerto Heath,-12.49961302,-68.66656865,10.0,Bolivia,BO,BOL,La Paz
701,BOL,10887882.0,Charana,Charana,-17.5996118,-69.46659733,197.0,Bolivia,BO,BOL,La Paz
702,BOL,10887882.0,Puerto Acosta,Puerto Acosta,-15.49958494,-69.16666732,1123.0,Bolivia,BO,BOL,La Paz
703,BOL,10887882.0,Apolo,Apolo,-14.71958087,-68.41999455,4189.0,Bolivia,BO,BOL,La Paz
704,BOL,10887882.0,Coroico,Coroico,-16.18962034,-67.72001144,2361.0,Bolivia,BO,BOL,La Paz
705,BOL,10887882.0,Coro Coro,Coro Coro,-17.1696122,-68.44996688,1884.0,Bolivia,BO,BOL,La Paz
706,BOL,10887882.0,Sabaya,Sabaya,-19.01626951,-68.38327844,573.0,Bolivia,BO,BOL,Oruro
707,BOL,10887882.0,Challapata,Challapata,-18.89958413,-66.77999129,8565.0,Bolivia,BO,BOL,Oruro
708,BOL,10887882.0,Llica,Llica,-19.84960366,-68.25003076,553.0,Bolivia,BO,BOL,Potosí
709,BOL,10887882.0,Potosi,Potosi,-19.56956907,-65.75002832,160576.0,Bolivia,BO,BOL,Potosí
710,BOL,10887882.0,Villazon,Villazon,-22.07959674,-65.5999858,33734.0,Bolivia,BO,BOL,Potosí
711,BOL,10887882.0,Tupiza,Tupiza,-21.43958413,-65.72000431,25499.5,Bolivia,BO,BOL,Potosí
712,BOL,10887882.0,Montero,Montero,-17.34960122,-63.26002527,83821.0,Bolivia,BO,BOL,Santa Cruz
713,BOL,10887882.0,Piso Firme,Piso Firme,-13.68295164,-61.86662195,72.0,Bolivia,BO,BOL,Santa Cruz
714,BOL,10887882.0,Robore,Robore,-18.3295414,-59.75998051,9959.0,Bolivia,BO,BOL,Santa Cruz
715,BOL,10887882.0,Puerto Quijarro,Puerto Quijarro,-17.77960081,-57.77002446,10392.0,Bolivia,BO,BOL,Santa Cruz
716,BOL,10887882.0,San Ignacio,San Ignacio,-16.36960936,-60.96001062,24480.0,Bolivia,BO,BOL,Santa Cruz
717,BOL,10887882.0,Ascension,Ascension,-15.69957273,-63.07998458,12085.0,Bolivia,BO,BOL,Santa Cruz
718,BOL,10887882.0,San Javier,San Javier,-16.28961424,-62.50001998,4210.0,Bolivia,BO,BOL,Santa Cruz
719,BOL,10887882.0,San Rafael,San Rafael,-16.77950682,-60.6799502,1201.0,Bolivia,BO,BOL,Santa Cruz
720,BOL,10887882.0,Vallegrande,Vallegrande,-18.48958331,-64.10999923,6857.5,Bolivia,BO,BOL,Santa Cruz
721,BOL,10887882.0,Puerto Suarez,Puerto Suarez,-18.94955524,-57.8499679,17273.0,Bolivia,BO,BOL,Santa Cruz
722,BOL,10887882.0,Charagua,Charagua,-19.79958087,-63.2199502,3025.0,Bolivia,BO,BOL,Santa Cruz
723,BOL,10887882.0,Villamontes,Villamontes,-21.24956989,-63.50001062,18761.0,Bolivia,BO,BOL,Tarija
724,BOL,10887882.0,Bermejo,Bermejo,-22.72958291,-64.34998458,36544.0,Bolivia,BO,BOL,Tarija
725,BOL,10887882.0,Cochabamba,Cochabamba,-17.41001097,-66.16997685,804138.0,Bolivia,BO,BOL,Cochabamba
726,BOL,10887882.0,Oruro,Oruro,-17.97995034,-67.12999577,227592.5,Bolivia,BO,BOL,Oruro
727,BOL,10887882.0,Camiri,Camiri,-20.05000486,-63.51998356,19212.5,Bolivia,BO,BOL,Santa Cruz
728,BOL,10887882.0,Cobija,Cobija,-11.03334593,-68.73330876,35511.0,Bolivia,BO,BOL,Pando
729,BOL,10887882.0,San Matias,San Matias,-16.35999754,-58.42001062,6352.0,Bolivia,BO,BOL,Santa Cruz
730,BOL,10887882.0,San José,San Jose,-17.85003579,-60.77999577,9211.0,Bolivia,BO,BOL,Santa Cruz
731,BOL,10887882.0,Trinidad,Trinidad,-14.83337238,-64.89997685,69333.5,Bolivia,BO,BOL,El Beni
732,BOL,10887882.0,Tarija,Tarija,-21.51668537,-64.749986,155513.0,Bolivia,BO,BOL,Tarija
733,BOL,10887882.0,Sucre,Sucre,-19.04097085,-65.25951563,223287.0,Bolivia,BO,BOL,Chuquisaca
734,BOL,10887882.0,Riberalta,Riberalta,-10.98301308,-66.10000696,74014.0,Bolivia,BO,BOL,El Beni
735,BOL,10887882.0,La Paz,La Paz,-16.49797361,-68.14998519,1201399.5,Bolivia,BO,BOL,La Paz
736,BOL,10887882.0,Santa Cruz,Santa Cruz,-17.75391762,-63.22599634,1859530.5,Bolivia,BO,BOL,Santa Cruz
737,BRA,207652865.0,Grajau,Grajau,-5.809995505,-46.14998438,30217.0,Brazil,BR,BRA,Maranhão
738,BRA,207652865.0,Presidente Dutra,Presidente Dutra,-5.250029685,-44.51998051,30330.0,Brazil,BR,BRA,Maranhão
739,BRA,207652865.0,Itapecuru Mirim,Itapecuru Mirim,-3.400013409,-44.36001611,22347.0,Brazil,BR,BRA,Maranhão
740,BRA,207652865.0,Sao Jose de Ribamar,Sao Jose de Ribamar,-2.549987774,-44.06998214,41521.0,Brazil,BR,BRA,Maranhão
741,BRA,207652865.0,Santa Ines,Santa Ines,-3.659997539,-45.39003076,58511.5,Brazil,BR,BRA,Maranhão
742,BRA,207652865.0,Rosario,Rosario,-2.940041485,-44.26002222,6798.0,Brazil,BR,BRA,Maranhão
743,BRA,207652865.0,Timon,Timon,-5.114999167,-42.84496647,203157.0,Brazil,BR,BRA,Maranhão
744,BRA,207652865.0,Capanema,Capanema,-1.190019105,-47.17999903,45831.0,Brazil,BR,BRA,Pará
745,BRA,207652865.0,Portel,Portel,-1.949972718,-50.81998356,10855.0,Brazil,BR,BRA,Pará
746,BRA,207652865.0,Itupiranga,Itupiranga,-5.120011781,-49.30002466,21301.0,Brazil,BR,BRA,Pará
747,BRA,207652865.0,Pimenta Bueno,Pimenta Bueno,-11.64002724,-61.20999536,25762.0,Brazil,BR,BRA,Rondônia
748,BRA,207652865.0,Ponta Pora,Ponta Pora,-22.53000853,-55.7299681,75047.0,Brazil,BR,BRA,Mato Grosso do Sul
749,BRA,207652865.0,Maracaju,Maracaju,-21.610013,-55.18002751,18156.0,Brazil,BR,BRA,Mato Grosso do Sul
750,BRA,207652865.0,Jardim,Jardim,-21.47994342,-56.15001998,21252.5,Brazil,BR,BRA,Mato Grosso do Sul
751,BRA,207652865.0,Tres Lagoas,Tres Lagoas,-20.79001137,-51.72000615,64217.5,Brazil,BR,BRA,Mato Grosso do Sul
752,BRA,207652865.0,Guanhaes,Guanhaes,-18.78000486,-42.95002466,16761.5,Brazil,BR,BRA,Minas Gerais
753,BRA,207652865.0,Leopoldina,Leopoldina,-21.53001788,-42.64004358,37412.0,Brazil,BR,BRA,Minas Gerais
754,BRA,207652865.0,Nova Lima,Nova Lima,-19.98003497,-43.8500214,60413.5,Brazil,BR,BRA,Minas Gerais
755,BRA,207652865.0,Pouso Alegre,Pouso Alegre,-22.22000161,-45.94002303,102517.5,Brazil,BR,BRA,Minas Gerais
756,BRA,207652865.0,Itauna,Itauna,-20.06003009,-44.57002914,70233.0,Brazil,BR,BRA,Minas Gerais
757,BRA,207652865.0,Caratinga,Caratinga,-19.79002073,-42.13999658,47517.5,Brazil,BR,BRA,Minas Gerais
758,BRA,207652865.0,Diamantina,Diamantina,-18.23998615,-43.60998438,25184.5,Brazil,BR,BRA,Minas Gerais
759,BRA,207652865.0,Nanuque,Nanuque,-17.83995888,-40.35002832,27210.5,Brazil,BR,BRA,Minas Gerais
760,BRA,207652865.0,Barbacena,Barbacena,-21.22001097,-43.77000045,101628.5,Brazil,BR,BRA,Minas Gerais
761,BRA,207652865.0,Pocos de Caldas,Pocos de Caldas,-21.78002846,-46.56998458,125498.5,Brazil,BR,BRA,Minas Gerais
762,BRA,207652865.0,Guaxupe,Guaxupe,-21.29003253,-46.7099502,43379.5,Brazil,BR,BRA,Minas Gerais
763,BRA,207652865.0,Sao Joao del Rei,Sao Joao del Rei,-21.1300423,-44.24999699,68731.5,Brazil,BR,BRA,Minas Gerais
764,BRA,207652865.0,Muriae,Muriae,-21.1300423,-42.38998132,76728.5,Brazil,BR,BRA,Minas Gerais
765,BRA,207652865.0,Passos,Passos,-20.71001626,-46.60998214,85136.5,Brazil,BR,BRA,Minas Gerais
